id|name
003128|canned olive
000184|agricultural pest
000395|plant part
000356|needle
000407|respiratory tract
000450|thermophilic methanogenic bioreactor
000685|industrial waste
000670|home food processing equipment
000677|household waste
000532|building construction and demolition waste
000478|agricultural waste
000260|domestic appliance
000267|endosphere
000287|forage
000229|cereal feed
000350|mineral matter
000231|circulatory system part
000254|denitrification reactor
000241|composting reactor
000249|cyanide treatment bioreactor
000426|sludge blanket reactor
000346|methanogenic reactor
000333|lower layer of a microbial mat
000406|recreational fishing fish pond
000458|tropical zone
000445|temperate zone
000354|mushroom farm
000213|biomat
000560|clothe
000209|beak
000469|water well
000424|skin part
000324|industrial site
000334|lymphatic system part
000316|household product
000337|marine cage
000365|organic matter
000196|animal tissue
000374|pasture
000250|dairy farm equipment
000425|slough
000263|dust
000318|hydrotelluric environment
001183|livestock habitat
000185|agricultural tool
000446|terrestrial landscape
001727|poultry house
000397|prepared food
000352|monument
000358|neuston
000422|shrimp culture pond
000214|body
000328|intensive care unit
000342|medical sink
000273|extra-intestinal
000272|extra-genital
000294|germ cell
000193|animal
000393|plant
000282|finger
000119|nest
000298|granuloma
000583|dairy farm
000320|immune cell
000808|pig farm
000326|inland water body
000199|aquatic eukaryotic species
000292|garden
000269|environment water
000465|vertebrate part
000332|lesion
000321|immune system
000205|bandage
000258|digestive system part
000341|medical outfit
000240|commodity and primary derivative thereof
000510|beef farm
000377|peritoneal cavity
000357|nervous system part
000268|enterocyte
000303|hatchery
000403|public building
000146|rural area
000340|meat and bone meal
000414|room
000527|bone meal
000522|blood meal
000631|fish meal
000667|high salt concentration environment
000726|meat meal
001871|animal neck
002362|berry as food
002066|grape and primary derivative thereof
002369|blueberry as food
002574|raspberry as food
002368|blackcurrant as food
002578|redcurrant as food
001784|spice
002182|pepper
000961|water treatment plant
003190|cinnamon
001983|cumin
002153|nutmeg
003201|ginger
002365|black pepper
000671|home heating system
000606|earth
000678|human body
002646|white pepper
000878|skin papule
000645|gingival crevice
000572|conjunctiva
000669|home drainage system
002541|oregano
002428|durian as food
000957|water from air and water system
000711|liquid food
000946|vertebrate
000955|water cooling system
000838|research and study center
000615|endometrium
000936|upper respiratory tract
000802|pharyngeal mucosa
000543|catfish pond
000903|surface soil
000780|osteolytic bone lesion
000471|Intestinal mucosal lesion
000862|seabed
000627|eye
000724|marine eukaryotic species
000587|deep periodontal lesion
000797|periodontal lesion
000934|ulcerative lesion
000761|necrotic lesion
000819|pneumonic lesion
000756|nasal epithelia
000755|nasal cavity
000767|nose
000568|combustible liquid
000646|gingival lesion
000794|paper pulp
000674|hot spring biomat
000875|skin
000688|insect part
000887|spinal cord
000792|paper
000641|gastrointestinal tract
000716|lung
000551|cervix
000945|vascular
000938|urethra
002257|soil with chemical property
002258|soil with physical property
000477|additive
000753|mussel farm
000630|fish farm
000659|harbor
000690|intertidal zone
000709|limestone
000847|rock scraping
000846|rock
000689|interstitial fluid
000717|lymph
000831|pus
000907|synovial fluid
000557|chyle
000550|cerebrospinal fluid
000949|vitreous humor
000818|pleural fluid
000558|chyme
000523|blood plasma
000604|ear wax
000495|aqueous humour
000514|bile
000622|excreta
000485|amniotic fluid
000521|blood
000931|trypanosome
000912|terrestrial plant
000898|subgingival biofilm
000590|dental biofilm
000694|invertebrate species
000911|terminal airway
000700|laboratory animal
000836|reef surface biofilm
000651|granite stone
000536|canker
000570|composite food
000538|caries
000746|mound
000757|nasopharynx
000561|coal
000592|desert
000565|coelom fluid
000662|heart valve
000608|ectomycorrhizal fungus
000638|gall bladder
000597|drinking water facility
000668|highly acid environment
000624|extractive industrial site
000548|cellulosic substrate
002718|hydrothermal vent
000596|domestic animal
000967|wild animal
000803|phenol
000691|intestinal content
000895|stomach content
000964|wetland
000812|plant nodule
000500|bacteriocyte
000952|vomit
000547|cellulose
002754|waste water
000586|dead wood
000853|sandstone
000625|extreme high temperature environment
000487|anaerobic dechlorinating bioreactor
000696|jungle
000483|alpine soil
000935|upland
000703|leafy soil
000747|mountain
000779|ornithogenic soil
000542|carrier
000950|volcanic soil
002551|permafrost
000571|compost
000593|desert soil
000919|throat swab
000588|deep sea
000904|surface water
001332|sponge
000470|Glomus vesiculiferum
000918|throat
000739|mid-vaginal wall
000901|sulfidogenic bioreactor
000759|natural gas
000947|veterinary drug
000519|bladder stone
000490|animal with age or sex property
000644|gill
000849|root part
000663|hemodialysis machine
000826|probe
000915|therapeutic ultrasound equipment
000864|sensor
000486|amoebas
000673|hospital hot water
000806|phylloplane
000969|woody landscape
000816|plant tissue
000768|noxious plant
000544|caulosphere
000540|carposphere
000493|anthosphere
000800|pest insect
000525|blood vessel
000626|extremely acid environment
000579|culture system
000602|ear
000603|ear canal
000782|outer ear
001324|soap
000740|middle ear
000971|zoo animal
000860|scratch
000843|road
000825|prepuce
000545|caulosphere part
000807|phylloplane part
002804|home plumbing
000494|anthosphere part
000783|ovary
000541|carposphere part
000939|urinary catheter
000655|growing plant
000815|plant product and primary derivative thereof
000775|open-ocean
000693|intravascular catheter
000941|urogenital tract
001212|mine waste
001158|industrial scrap
001062|dairy farming waste
001157|industrial organic waste
000664|hemolymph
000777|organic waste
000742|mineral oil
001327|solid agricultural waste
001148|horticultural waste
001172|landfill site waste
001181|liquid agricultural waste
000752|mushroom
000960|water transport structure
000488|anaerobic sludge blanket reactor
000917|thermophilic anaerobic methanogenic reactor
000900|sulfide-oxidizing bioreactor
000634|forest soil
000653|green forage
000720|maize feed
000569|common millet feed
000832|quinoa feed
000715|lucerne
000549|cereal flours feed
000633|food for particular diet
000851|rye feed
000842|rice feed
000965|wheat feed
000886|sorghum feed
000871|silage
000722|malt feed
000501|barley feed
000929|trona crust
000852|salt crust
000640|gastric acid
000799|peritoneal fluid
000743|mineral soil
000948|vitreous fluid
000680|humus soil
000516|biofertilizer
000679|humus
000533|bulk soil
000567|cold seep
000751|musculoskeletal system part
000913|testis
000833|rash
000766|nervous system
001225|municipal solid waste
002856|shower curtain
000857|savannah
000706|leukocyte
000621|excavation
000559|circulatory system
000737|microbial mat
000584|dairy starter culture
000930|tropical country
000639|garden soil
000855|sandy soil
000876|skin bump
000877|skin nodule
001620|litter
000683|industrial building
000845|road side
000479|air treatment unit
002719|hydrothermal vent chimney
000601|dune soil
000844|road junction
000741|milking machine
000534|bulk tank
000589|deep tissue
000581|cut
000863|secretion
001621|livestock barn
001485|chicken coop
000660|harvesting tool
000951|volcano
001949|chicken house
000546|cellar
000834|raw primary commodities
000854|sandstone monument
000637|freshwater aquarium
000993|ash dump
000925|toundra
000489|animal product and primary derivative thereof
000475|abrasion
000476|abscess
000970|wound
000529|broncho-pulmonary segment
000530|bronchus
000748|muddy water
000841|respiratory therapy equipment
000885|soil matter
000611|effluent
000704|lentic water
000940|urinary tract
000619|epithelial layer
000496|arthropod
000814|plant organ
000623|extra-uterus
000692|intra-uterus
000942|uterus
000497|atherosclerotic lesion
000684|industrial equipment
000874|site contaminated with organic compound
000413|rodent nest
000705|lentic water body
000713|lotic water body
000943|vagina
000932|tuberculoid granuloma
000562|coast
000723|mammalian part
000585|dead matter
000537|carcass
000505|bay
000484|alveolar epithelium
000927|tree part
000708|light organ
000933|ulcer
000719|lymphatic system
000790|pancreas
000515|biliary tract
000791|pancreatic duct
000642|gastrointestinal tract part
000729|medical mask
000727|medical bed sheet
000750|musculoskeletal system
000714|lower respiratory tract
000718|lymph node
000801|phagocyte
000760|necropolis
000924|tomb
000749|mural painting
001300|sea ice
000554|chapel
000730|membrane
000710|lining
000884|soil crust
000828|processed commodity and food
000883|soft tissue
000890|spleen
000526|bone fracture
000695|jail
000491|animal with disease
000573|cornea
000647|glial cell
000765|nerve
000687|inner ear
000937|ureter
000535|burn
000793|paper carton
000524|blood serum
000661|head kidney
000518|bladder
000731|meninges
000556|chest
000610|edible film
000811|placenta
000430|spoiled food
000702|latrine
000686|innate immune system
000613|embryonic structure
000612|egg part
000963|welfare center
000858|school
000773|office
000502|bathroom
000508|bedroom
000504|bathtub
000921|toilet bowl
000697|kitchen
000975|PCE contaminated site
001034|chlorine-contaminated site
001166|joint
001256|piping system
001248|peptic ulcer
002407|cool soil
001360|tree
001286|root cap
002862|sulfate-rich wastewater
001374|warm-blooded animal
001031|chemical plant
001042|college
001365|university
001276|raw milk
001308|sewage oxidation pond
001189|machinery
001192|male animal
001169|laboratory
002535|nutrient-poor soil
001185|lumber
001230|nematode
001161|infant formula
001167|kerosene
001067|dental abscess
001339|subcutaneous abscess-like lesion
001325|soft tissue abscess
001249|perineal abscess
001317|silt
001037|clay
001298|sawmill
001182|liver abscess
001227|nasal passage abscess
001250|periodontal abscess
001368|vaginal abscess
001151|human Bartholin abscess
001363|twig
001282|reptile
001046|cooling tower
002782|deep-sea hot vent
002783|deep-sea hydrothermal vent
001319|skeleton
001024|calcereous rock
001069|desert rock
001315|shoreline
002627|tropical soil
001133|granitic rock
001314|shore
001152|human appendix abscess
001220|mucus
001228|nasal secretion
001291|saliva
001302|sebum
001018|breast milk
001350|tears
001345|sweat
001208|milk and milk product
001201|meristem
001362|tuber
001021|bulbous plant
001320|skin ulcer
001618|lime soap
001135|grass plant
001257|plankton
001068|dental caries
001073|dish
001278|ready-to-eat meal
001323|snack
001091|epithelium
001195|marine coast
001039|coal spoil
001490|coal-cleaning residue
001269|probiotic food
001344|swamp
001328|soup
001162|ingredient for hot drink
001004|benzene-contaminated site
001305|self-heated organic material
000997|backwater
001351|teat
001497|concentrated food
001143|hindgut
001036|chocolate product
001247|pea family
001307|sewage
001210|mine
001211|mine drainage
001476|cattle dipping
001044|condiment
001078|drink
001045|confectionery
000998|bacteriome
001229|neck
001076|drainage canal
001075|drainage
001379|water of an humidifier
002784|deep-sea hydrothermal vent chimney
001370|vascular tissue
001217|mouth part
001056|creosol
001085|eel farm
001349|tank water
001262|posterior intestinal content
001334|sprout
001198|marsh
001237|oil well
002838|produced water
001259|plantlet
001104|fen
001290|saline wetland
001121|freshwater wetland
001102|feces
001303|sediment
001674|oil spill
001367|urine
001164|irrigation ditch
001077|drainage ditch
001033|chipboard factory
001173|leachate
001359|treated wood
000982|alfalfa silage
001190|maize silage
001284|rice silage
001200|meat and meat product
002788|drilling bore water
002638|water-stressed soil
002389|chemically stressed soil
001048|coral
001326|solfataric soil
001235|oil field
001057|crucifer
001293|sand
001103|female animal
001369|vaginal secretion
001124|furuncle fluid
001306|semen
001117|foregut
001128|gastric antrum
001111|food flavour
001592|heat-preserved food
001199|mashed food
001009|bog
001041|coastal wetland
001090|epidermis part
001127|gas seep
000976|Tasmanian devil
001159|industrial sludge
001179|leopard
001335|sputum
001175|leaf part
001287|root cortex part
001139|guar gum
001187|lynx
001336|stem part
001206|midge
001251|peripheral nervous system
001254|pet
001384|working animal
001381|water tank
001060|cuticle
001020|buccal
001309|sewage sludge
001242|panda
001292|salt-tolerant plant
001125|garden plant
001213|model plant
001123|fruit part
001106|flower part
001273|quarry
001193|mammary gland
001364|udder parenchyma
001304|seedling
001088|endodermis
001223|mudpit
001050|cortex
001226|muscle
001089|epidermis
001246|parenchyma
001299|sclerenchyma
001160|indwelling urinary catheter
001375|waste food compost
001511|dairy parlour waste
001558|food processing waste
000985|animal waste
000979|air conditioning system
001627|manure
001647|mining slag heap
001097|factory
001281|refinery
001489|coal mine waste
001261|pond water
001180|lignocellulose
002828|oil field water
001479|cereal grain and primary derivative thereof
001086|egg and egg product
002436|enriched soil
001136|grass silage
000972|Asteraceae
000983|alkaline salt crust
001837|vitamin supplement
001277|raw seafood
000973|Cerrado
001352|teat canal
001295|sandy bulk soil
001026|canopy humus
001120|forest humus
002377|burnt soil
001222|mud volcano
001202|mesentery
001224|municipal sludge
001140|gut
002851|saline wastewater
001191|malachite green effluent
001258|plant material
001147|hoof
001377|water column
000990|artery
001216|moor
000996|backswamp
001154|hypersaline microbial mat
001003|barrier flat
001030|cheese starter culture
001354|terrestial wetland
001294|sandy beach
001371|vegetable garden soil
001064|dead tissue
001236|oil industry
001063|dead organism
001012|bone caries
001361|trunk
001310|shale sandstone
001015|branch
002808|industrial wastewater
002796|food processing wastewater
002198|poultry litter
001546|fermented food
002752|waste treatment equipment
002753|waste treatment plant
001094|extractive industry equipment
001028|central nervous system
001119|forest
001047|cooling water
002767|black smoker
001687|packed food
001074|district heating plant
001081|drinking water reservoir
001082|drinking water supply
001126|garden vegetable and primary derivative thereof
001275|raw meat
001301|seafood and seafood product
001355|tidal creek
001264|power plant
001380|water system
001353|temperature sensor
001014|brain abcess
002479|heat stressed soil
001153|humidifier
001174|leaf
002534|nitrogen-poor soil
002405|cold soil
001065|decaying matter
001373|warehouse
001113|food processing effluent
001333|spring
001171|lake
002426|dry soil
001092|estuary
000980|air filter
001263|potato silage
001100|fat body
001218|mucosal tissue
001629|marinated food
001755|salt-preserved food
001804|sugar-preserved food
001774|smoked food
001029|cereal and pseudo-cereal dough-based product
001122|fruit and primary derivative thereof
001177|legume seed and primary derivative thereof
001238|oilfruit and primary derivative thereof
001232|nut and primary derivative thereof
001116|foot
001017|breast
001163|insect
001221|mud
001564|frozen food
001526|dried food
001499|cooked food
001604|jarred food
001473|canned food
001055|creek
001260|pond
001285|river
001376|water canal
001146|honey and apiculture product
001268|primate part
000989|arachnid
001059|crustacean
000986|animal with life stage property
001013|botanical garden soil
001080|drinking water filter
001138|ground food
001061|cyanobacterial mat
002768|black smoker chimney
001500|cooled food
001742|reptile and product thereof
001383|wood
001002|bark
001289|ruminant digestive system part
001321|slaughtering product
001338|stratified water
001066|defrosted food
001215|mollusc
001176|leg
001006|bird and reptile GIT part
001184|lower gastrointestinal tract part
001366|upper gastrointestinal tract part
001207|midgut
001720|polar sea ice
001219|mucous membrane
001194|manure compost
001040|coastal fish farm
001234|offal and product thereof
001058|crude oil
001053|cotton-waste compost
001331|splenic abcess
001049|corneal ulcer
001387|yolk sac
001129|gastric body
000988|anus
003052|frog
001231|nursing home
001253|peritoneum
001340|sugar
001178|lenticel
001134|granulocyte
000978|agranulocyte
001785|spider
001496|colon
001572|fuel oil piping system
001575|gas piping system
001771|shrub
001751|saline sediment
001533|duodenal ulcer
001450|black sediment
001821|tick
001658|mummy tissue
001787|star coral
001814|termite
001815|terrestrial crustacean
001568|fruit with edible peel and primary derivative thereof
001569|fruit with inedible peel and primary derivative thereof
001807|surface sediment
001385|worm
001845|weed
001457|brackish pond
001754|salt lake mud
001599|hot mud
001613|leafy vegetable
001429|appendix
001738|rectum
001792|stomach
001849|young animal
001747|root and tuber vegetable
001465|bulb vegetable
001570|fruiting vegetable
001764|sedimentation pond
001459|brassica vegetable
002002|dried animal product
001769|shallow pond
001789|stem vegetable
001573|fungi and related product
001398|algae and related product
001577|gastric mucosa
001543|embryo
003058|juice
001628|maple tree
001397|alcoholic drink
001648|mite
001995|deteriorated canned food
001563|freshwater mud
001430|aquatic sediment
001506|cresote treated wood
001675|oil-water separator
001666|oak
001670|offspring
001661|nasopharyngeal mucosa
001438|beach mud
001836|vestibular mucosa
001449|black anoxic freshwater mud
001491|coastal lagoon mud
001519|deep sea mud
001524|ditch mud
001806|supragingival plaque
002562|poultry deep litter
001395|adult animal
001730|progeny
001724|potato
001579|geothermal lake
001780|solar lake
001542|elm
001652|moth
001693|parasitic nematode
001399|alkaline lake
001439|bean and related product
001617|lentil and related product
001696|pea and related product
001739|red clay
001645|milk
001732|pupa
001453|blood-feeding insect
001794|stomach ulcer
001612|leafhopper
001541|elkhorn coral
001760|scleractinian coral
001609|larvae
002812|leaching column
001602|intra-uterine progeny
001578|gazpacho
001641|meroplankton
001595|holoplankton
001616|legume soup
001733|quiche
001756|sandwich
003114|pizza
001501|corn chip
001745|rice chip
003106|mixed salad
001726|potato chip
001703|periodontal pocket
001402|almond tree
001958|coal spoil heap
001585|green tea leaf
001779|soft drink
001598|hot drink
001637|meat soup
001550|fish soup
001512|dairy soup
001746|roasted coffee bean
001710|petroleum refinery
001464|bug
001493|cockroach
001639|meringue
001805|sunflower seed and primary derivatives thereof
002115|loukoumi
002223|rice and primary derivative thereof
001441|bee
001768|sesame seed and primary derivative thereof
001646|milk chocolate
001494|cocoa bean and primary derivative thereof
001480|cheese
001495|coconut and primary derivative thereof
001401|almond and primary derivative thereof
001717|pistachio and primary derivative thereof
002178|peanut butter
001584|gold mine
001649|mixed cereal-based snack
001642|mesenteric artery
001706|pesto
001824|tomato ketchup
001660|mustard
001440|bechamel sauce
001633|mayonnaise
001985|curry powder
002243|sea salt
001396|aioli
002855|sewage plant
002001|dragee
001947|chewing gum
001932|caramel
002151|nougat
000796|perchlorate-contaminated site
002070|gum drop
001740|red-pigmented bacteriome
002128|marshmallow
003394|salmon egg
001848|xylem
001718|plant residue
001672|oil reservoir
002927|produced water of an oil reservoir
002926|produced water from an oil well
001700|peatland
001571|fuel ethanol production facility
001735|raised mire
001698|peat cut
001830|tundra mire
001513|dambo
001474|carr
001656|mudflat
001699|peat swamp forest
001688|paisa mire
001719|pocosin
001452|blanket bog peat
001406|anaerobic sediment
001673|oil seep
002807|industrial effluent treatment plant
001528|drilling mud
001529|drilling pipe
001663|nitrogen fertilizer factory
001454|borax leachate
001434|arsenate treated wood
001850|zinc factory
001405|anaerobic mud
001709|petrochemical factory
001483|chemical weapons factory
001944|cheese brine
001686|packaging factory
001841|water based beverage
001610|latex processing factory
001761|sea sand
001843|water dispenser
001502|corn silage
001586|grocery
001679|orange storehouse
001839|war readiness warehouse
001669|offshore oil industry
001540|electronics device industry
001818|textile industry
001545|eucalyptus tree
001705|permafrost sediment
001681|ornemental tree
001737|rectal swab
001833|vaginal swab
001567|fruit tree
002871|trichome
001829|transverse colon
001813|terminal ileum
001772|sigmoid colon
001432|arm
001855|UHT food
002268|sterilized food
002173|pasteurized food
002267|steamed food
002069|grilled food
002228|roasted food
001426|anther part
001643|methane seep
001594|high temperature oil field
001445|birch
001812|tea tree
003047|fermented plant-based food
001671|oil pipeline
001498|conifer
001561|forest tree
001391|Brassica
001626|manufacture
001788|stem cortex part
001640|meromictic lake
001553|fly
001390|Arabidopsis
001607|jointvetch
002781|decantation tank
001708|petiole
001600|hydathode
001778|soda
001611|leaf margin
001451|blade
001835|vein
001644|midrib
001759|saw mill
001795|stomata
001691|paper mill
002854|sewage pipe
001525|domestic sewage
001766|seed part
001388|Achillea millefolium
001392|Osmitopsis asteriscoides
001684|ovule part
001826|tooth
001928|canned meat
001588|hamburger meat
001463|bud
001704|periodontium
001678|open pit mine
001632|market garden plant
002786|digester
001857|agricultural soil
001783|sphagnum bog
002252|slaughtering waste
001752|salivary gland
001389|Allium
001702|pericarp
001446|bird
001574|funicle
001690|palisade layer
001808|sweet clover
001790|stigma
001798|style
001425|anther
001767|sepal
001707|petal
001748|rotting hay
001683|ovule
001682|ovary wall
001721|pollen tube
002928|pulp-bleaching waste water
001597|hot dog
001927|canned fish
001624|mammal meat
001847|whole egg
001619|liquid egg product
003100|ice cream
001984|cured food
001530|drinking water
001468|butter
001393|Salicornioideae
001416|animal manure
001634|meat based dish
002007|dried plant product
001725|potato based dish
001536|egg based dish
001548|fish based dish
002309|wheat and primary derivative thereof
001657|muesli
001478|cereal bar
001701|pecan and primary derivative thereof
001549|fish meat and fish meat product
001532|dry forest humus
001716|pine forest humus
001606|jellyfish and product thereof
002299|urchin and product thereof
001831|tunicate and product thereof
001651|mollusc and product thereof
001695|pasta based dish
001650|mixed dish
001508|crustacean and product thereof
001744|rice based dish
001659|mushroom based dish
001615|legume based dish
001762|seafood based dish
001834|vegetable based dish
001803|sugar-beet
002916|mill wastewater
002893|brewery wastewater
002951|zinc- and sulfate-rich wastewater
001711|petroleum reservoir
002030|fish farming pond
001825|tongue
001757|sandy sediment
002255|soap scum
001492|coastal sand
001680|organic leachate
001521|dental root
001810|tannery
001591|heartwood
001655|mud sediment
001557|food processing factory
002766|biofilter
001520|dental plaque
001668|oesophagus
001435|avian crop
001471|caecum
001582|gizzard
001743|reticulum
001560|fore-stomach
001677|omasum
001523|digester sludge
001394|abomasum
001982|cultivated field
001715|pine forest
001518|decaying marine algae
002184|pickled food
001431|aquifer sediment
001758|sausage
001820|thermal spring
001819|thermal power plant
001844|water in cooling tower
002082|hospital equipment
001631|marine mud
001765|seed
002018|environmental water with chemical property
003145|fermented fish product
001750|rye grass silage
001822|tobacco warehouse
001797|stratified lake
002019|environmental water with physical property
002990|hotspring
001522|dental root canal
001605|jejunum
001601|ileum
001581|gingival sulcus
001653|mouth
001534|duodenum
001713|phloem
001625|mammalian
001427|aorta
001596|honey
001487|citrus fruit and primary derivative thereof
001722|pome fruit and primary derivative thereof
001442|berry and small fruit and primary derivative thereof
001796|stone fruit and primary derivative thereof
001447|bird meat
001694|pasta and related product
001436|bakery product
001736|raw dough
003094|fermented meat
001773|sludge
001816|terrestrial invertebrate product
001404|amphibian and product thereof
001873|animal skin
001630|marine crustacean
001516|dead animal
001552|flour
001455|borehole
001763|seagrass
001517|decaying insect-invaded wood
001775|smooth cord grass
001865|animal brain
003449|frozen yogurt
001889|baked food
001433|aromatic product and primary derivative thereof
001869|animal kidney
001870|animal liver
001867|animal head
001866|animal foot
001868|animal heart
001876|animal tongue
001875|animal tail
001864|animal bone
001417|animal marrowbone
001874|animal stomach
001654|mucosal surface
003095|fermented seafood
001863|animal blood
001929|canned seafood
001477|cattle-farm compost
001470|caecal content
001749|rumen
001623|lymphocyte
001800|subgingival plaque
001488|cloaca
001539|elbow
001505|cream
001662|newborn animal
001504|coronary artery
002140|modified-atmosphere-packed food
002300|vacuum-packed food
001828|tortoise
001544|eosinophil
001437|basophil
001832|turtle
003046|fermented liquid
002256|soft tick
002468|groundwater body
002248|sharpshooter
002367|blackberry as food
002117|low salinity mud flat sediment
002540|orange as food
002046|freshwater sediment
002650|wine grape as food
002607|strawberry as food
002548|pear as food
002571|quince as food
002514|mandarin as food
002341|apple as food
002505|lemon as food
002507|lime as food
002294|tomato plant
002391|cherry as food
002547|peach as food
003223|plum as food
002533|nectarine as food
002342|apricot as food
003172|table olive
003544|sugar cane juice
002610|sugar cane field
002419|date as food
002446|fig as food
002496|kaki as food
002251|slaughter plant
002498|kiwi as food
002353|banana as food
002515|mango as food
002125|marine black mud
002508|litchi as food
002124|marine anoxic mud
002348|avocado as food
002558|pineapple as food
001915|broccoli and related product
001937|cauliflower and related product
002116|louse
002232|rum
002157|okra and related product
001886|aubergine and related product
002281|sweet pepper and related product
002293|tomato and related product
002058|garlic and related product
002247|shallot and related product
002160|onion and related product
001951|chinese cabbage and related product
002075|head cabbage and related product
001916|brussel sprout and related product
001981|cucumber and related product
002158|oleander
002296|truffle and related product
002279|sweet corn and related product
002306|watermelon and related product
001968|common mushroom and related product
001888|baby corn and related product
001972|courgette and related product
002060|gherkin and related product
002205|pumpkin and related product
002132|melon and related product
002141|morel and related product
001941|cep and related product
002190|plant cutting
002028|filarial nematode
002614|surgical device
002518|medical center
002229|rocket and related product
002021|escarole and related product
002105|lettuce and related product
002305|watercress and related product
002067|grape leaf and related product
001943|chard and related product
002260|spinach and related product
002313|witloof and related product
001940|celery leaf and related product
001953|chive and related product
001970|contaminated drinking water
003147|fermented shrimp paste
002145|mulberry tree
002192|plum tree
001341|surface of cheese
002234|sage and related product
002170|parsley and related product
002138|mint and related product
001894|basil and related product
002291|thyme and related product
002098|laurel and related product
003510|Livarot
003481|Toma
002231|rosemary and related product
001900|beetroot and related product
001934|carrot and related product
002197|potato and related product
002282|sweet potato and related product
002317|yam and related product
002284|tarragon and related product
001933|cardoon and related product
002297|turnip and related product
001885|aspargus and related product
002237|salsify and related product
002278|swede and related product
002215|radish and related product
002171|parsnip and related product
002081|horseradish and related product
001938|celeriac and related product
002078|herbivore
001911|bouillabaisse
002166|paella
002524|milk rice
002097|lasagna
002143|moussaka
002139|mixed vegetable
002219|ratatouille
003368|tea infusion
001966|coffee beverage
001962|cocoa beverage
003034|acid hot spring
002107|liqueur
002261|spirit
001959|cocktail drink
002236|saline brine sediment
002159|olive tree
002080|honey bee
002199|poultry meat
002041|fowl
001527|dried nut
002144|mucocutaneous surface
001902|biscuit
003084|cake
003131|choux pastry
002225|rice-plant residue
001925|canal of root filled tooth
002036|fluvial dambo
002292|tidal mudflat
002592|saline water
002371|brackish water
002227|ripened sausage
002467|ground water
002085|ice-cream factory
001976|crab
001910|bottling factory
001930|canning factory
002127|marine sediment
002343|arable soil
002039|food fermentation industry
002073|hay
002029|fir tree
002263|spruce
001956|citrus tree
002211|rabbit tick
002581|rice paddy
002034|flea
002051|fruit fly
001939|celery and related product
001883|artichoke and related product
002024|fennel and related product
002222|rhubarb and related product
002101|leek and related product
002167|palm heart and related product
001890|bamboo shoot and related product
003585|orange juice
003581|cranberry juice
003583|grape juice
002168|paper manufacture
001892|banana tree
001880|apple tree
002180|pear tree
001990|date palm tree
001912|bovine milk
002244|seed eating bird
001975|cow milk
002083|human milk
002136|milk product
001853|Arabidopsis thaliana
002288|testa part
002015|embryo part
001852|Aeschynomene indica
002038|folivorous bird
002032|fish-eating bird
002054|fruit-eating bird
002011|earthworm-eating bird
002936|sewage disposal plant
002917|municipal sewage plant
002163|orange tree
002013|egg sac part
003512|Munster
003559|cream cheese
003471|Emmental
003527|romadur
003516|Reblochon
003494|smear ripened cheese
002948|wastewater treatment digester
002890|anaerobic digester
002938|shea cake digester
002946|thermophilic aerobic digester
002142|mosquito
002014|embryo
002016|endosperm
002287|testa
002230|rodent
002152|nucellus
002012|egg sac
002088|integument
002134|micropyle
002194|pollen
002538|oligotrophic water
002439|eutrophic water
002520|mesotrophic water
002383|catfish meat
002655|wuchang bream meat
002456|freshwater bream meat
002376|buegill sunfish meat
002586|roach meat
002624|tilapia meat
002381|carp meat
002308|weatherfish meat
001537|egg white
002108|liquid egg mixed
002110|liquid egg yolk
002109|liquid egg white
002077|hen egg
002354|barb meat
002059|geese egg
002009|duck egg
002207|quail egg
002047|fried food
001908|boiled food
001538|egg yolk
002193|poached food
002196|pork
001899|beef
002042|fresh animal manure
003121|wort
003080|Ntoba Mbodi
003593|metata ayib
002644|wheat semolina
003096|fermented vegetable product
002065|goat milk
002123|mare milk
002094|kombucha
003122|yoghurt from bambara groundnut
002064|goat meat
002149|mutton meat
002210|rabbit meat
002020|equine meat
003199|flatfish-Sikhae
002242|sea pineapple and product thereof
002264|squid and product thereof
002147|mussel and product thereof
002165|oyster and product thereof
002509|lobster as food
002411|crab as food
003007|oil mill wastewater
002096|landfill leachate
002939|sludge digester
002465|greenhouse soil
002531|mushroom bed
002146|mummy
001896|beach sand
002283|tap water
001854|Intertidal sand
001988|dairy industry
002486|hospital water supply
002898|compost biofilter
002485|hospital nebulizer
003343|fermented beverage
001877|anoxic sewage sludge
002156|oil sludge
001862|anaerobic sewage sludge
002642|wheat field
002250|slash pine forest
002311|wild fish meat
001861|anaerobic digester sludge
002023|farmed fish meat
002286|tenderloin
002273|striploin
001547|fillet
002390|chemocline
002554|pickles
002113|lobster
002275|sugar factory
001909|bottled water
002026|ferret
002445|field soil
002187|pine
002271|straw
002086|industrial bakery
003344|fermented fruit
003035|alkaline hotspring
003063|neutral hotspring
002235|sake
002265|stable manure
003355|fermented soybean
003050|freshwater hotspring
002511|low nutrient aquatic habitat
001921|cake pre mix
002512|mackerel meat
002599|shark meat
002356|barracuda meat
002577|ray meat
001973|couscous
001913|bread
003228|sandwich bread
001978|cracker
002620|table grape as food
001914|bread pre mix
003464|yeast bread dough
002636|waffle mixture
002005|dried pasta
002044|fresh pasta
002063|gnocchi
002542|paddle fish meat
002429|eel meat
002609|sturgeon meat
002550|perch meat
002403|cod meat
002298|turtle product
002112|lizard product
002628|trout meat
002057|game mammal meat
002455|freshwater
002253|snail product
002087|insect product
001980|crocodile product
002050|frog product
002254|snake product
001856|activated sludge
001991|dead body
002314|wood tick
002072|hard tick
